id,name,listing_url,picture_url,price,neighbourhood_cleansed,room_type,accommodates,bedrooms,bathrooms,mean_compound,n_reviews
27106257,New City Chic Retreat | Mins to Beach & Downtown!,https://www.airbnb.com/rooms/27106257,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjcxMDYyNTc=/original/0a5b3b86-3814-4673-b31b-de490a4f4b27.jpeg,171.0,Old Town,Entire home/apt,6,2.0,1.0,0.7810220689655172,435.0
27136317,"Pristine private home, OCEAN VIEWS - near Del Mar",https://www.airbnb.com/rooms/27136317,https://a0.muscache.com/pictures/airflow/Hosting-27136317/original/0705ceee-eb88-4607-a397-044ee1b07a82.jpg,332.0,North City,Entire home/apt,4,1.0,2.0,0.879810071942446,139.0
27141151,Sunny City Escape | Walkable | Mins to Everywhere!,https://www.airbnb.com/rooms/27141151,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjcxNDExNTE=/original/1bf48c6e-0396-475e-aad7-46f89f45452c.jpeg,181.0,Old Town,Entire home/apt,6,2.0,1.5,0.7833640000000001,450.0
27141818,Central & Sunny Designer Living! Mins to Downtown,https://www.airbnb.com/rooms/27141818,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjcxNDE4MTg=/original/7f22f497-4c8a-4b46-8064-dda81814916a.jpeg,169.0,Old Town,Entire home/apt,6,2.0,1.0,0.7935309468822171,433.0
27142453,San Diego Hideaway II,https://www.airbnb.com/rooms/27142453,https://a0.muscache.com/pictures/miso/Hosting-27142453/original/79e908bf-e439-4ca0-aeab-3c0192e50cb0.jpeg,84.0,Northwest,Entire home/apt,2,0.0,1.0,0.7720714285714285,112.0
27155209,Chic Side-by-Side Units: Perfect for Groups!,https://www.airbnb.com/rooms/27155209,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjcxNTUyMDk=/original/f7f457ff-ae1e-447a-9964-6e8c79cc8557.jpeg,435.0,Old Town,Entire home/apt,12,4.0,2.5,0.9111272727272727,11.0
27188063,2BR Walk to the tastiest block in San Diego!!,https://www.airbnb.com/rooms/27188063,https://a0.muscache.com/pictures/8ece6239-8adc-468e-9239-4779ccac15e8.jpg,158.0,Normal Heights,Entire home/apt,6,2.0,1.0,0.7549978354978355,231.0
27206076,Stylish Ocean Beach Bungalow Blocks to the Beach!!,https://www.airbnb.com/rooms/27206076,https://a0.muscache.com/pictures/hosting/Hosting-27206076/original/b4bf39ee-9db3-4d42-b645-8380f599b135.jpeg,190.0,Ocean Beach,Entire home/apt,3,1.0,1.0,0.8015882352941177,17.0
27226214,"Quiet Retreat in Scripps Ranch (2 BR, 1 Bath)",https://www.airbnb.com/rooms/27226214,https://a0.muscache.com/pictures/76a637a7-50c5-4fcd-a254-978212714743.jpg,155.0,Scripps Ranch,Private room,4,2.0,1.0,0.8012613333333334,75.0
27230439,Large Stand Alone Home Just Steps From The Beach,https://www.airbnb.com/rooms/27230439,https://a0.muscache.com/pictures/96ac8e23-58c1-4d04-8f1f-d190535f3e6b.jpg,569.0,Mission Bay,Entire home/apt,16,5.0,4.0,0.7380673267326732,101.0
27237045,San Diego Platta House,https://www.airbnb.com/rooms/27237045,https://a0.muscache.com/pictures/7ccdec06-6713-4b8e-af90-1a302c9d8627.jpg,58.0,Clairemont Mesa,Private room,1,1.0,1.0,0.3647857142857143,7.0
27388439,FLS Morningside cottage 2,https://www.airbnb.com/rooms/27388439,https://a0.muscache.com/pictures/miso/Hosting-27388439/original/57c2d6d7-5bec-40d9-905b-4014ee88d81e.jpeg,188.0,Ocean Beach,Entire home/apt,2,1.0,1.0,0.9042444444444444,63.0
27426924,Gorgeous 360 Roof Deck Mission Beach Easy Parking,https://www.airbnb.com/rooms/27426924,https://a0.muscache.com/pictures/93dbe702-a9bd-4020-ab7e-79549d3a841a.jpg,719.0,Mission Bay,Entire home/apt,10,4.0,3.0,0.8300885714285714,35.0
27454222,Seaside Bay Haven with private pool and spa,https://www.airbnb.com/rooms/27454222,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjc0NTQyMjI=/original/e60e7de3-6bd1-4bda-b632-8d2ac66ff5c5.jpeg,327.0,Mission Bay,Entire home/apt,10,3.0,2.0,0.9110863636363636,22.0
27488183,"Beach Cottage, 0.1mi to Beach, 5.5mi to Airport",https://www.airbnb.com/rooms/27488183,https://a0.muscache.com/pictures/miso/Hosting-27488183/original/f8d0a124-57f1-4f8f-9ce8-f3e762b3ffc1.jpeg,167.0,Mission Bay,Entire home/apt,4,1.0,1.0,0.822305944055944,286.0
27488478,Logan Heights Charmer Bedroom #1,https://www.airbnb.com/rooms/27488478,https://a0.muscache.com/pictures/49e729b2-2ac2-4e0b-a13e-e3ee8172c56a.jpg,49.0,Mountain View,Private room,1,1.0,1.0,0.7431701754385965,57.0
27492073,Oceanfront Cottage ON Beach w/ Prvt. Yard & Garage,https://www.airbnb.com/rooms/27492073,https://a0.muscache.com/pictures/24938452-3ab4-40ab-804e-29bd421d35cf.jpg,333.0,Ocean Beach,Entire home/apt,4,1.0,1.0,0.855448447204969,161.0
27492195,Old Town Room w/Patio Hillcrest House B&B,https://www.airbnb.com/rooms/27492195,https://a0.muscache.com/pictures/c356ad40-d908-403e-8924-d8313b950937.jpg,182.0,Midtown,Entire home/apt,2,1.0,1.0,0.9019499999999999,12.0
27494291,Tiny House!--Modern Private Urban Retreat,https://www.airbnb.com/rooms/27494291,https://a0.muscache.com/pictures/miso/Hosting-27494291/original/ab15ec85-cdaf-4910-a22f-28c4599f998b.jpeg,146.0,Normal Heights,Entire home/apt,2,0.0,1.0,0.8575735294117647,68.0
27551066,"La Jolla  Ensuite, Kitchen, full accommodation",https://www.airbnb.com/rooms/27551066,https://a0.muscache.com/pictures/88230bab-ff2b-4eaa-99fa-c2b8370a76bc.jpg,107.0,La Jolla,Private room,2,1.0,1.0,0.8286137931034483,87.0
27553567,South Park Cottage,https://www.airbnb.com/rooms/27553567,https://a0.muscache.com/pictures/095ff0a0-e7e9-4c19-89b4-6941cb40b2d2.jpg,109.0,South Park,Entire home/apt,2,1.0,1.0,0.9096121951219512,41.0
27555770,"Modern, beach home in PB, 30+ day rental",https://www.airbnb.com/rooms/27555770,https://a0.muscache.com/pictures/fa8e4c15-e37f-43a9-bb78-9241f0741d2a.jpg,371.0,Pacific Beach,Entire home/apt,6,3.0,2.5,0.90762,30.0
27557325,Metropolitan Haven: 1+1 Deluxe Suite Downtown SD,https://www.airbnb.com/rooms/27557325,https://a0.muscache.com/pictures/miso/Hosting-27557325/original/936e35ed-8dc6-4f91-a82c-042edd398ca2.jpeg,155.0,East Village,Entire home/apt,4,1.0,1.0,0.8540583333333333,12.0
27605089,Beautifully designed 5 Bedroom home large backyard,https://www.airbnb.com/rooms/27605089,https://a0.muscache.com/pictures/e39a3703-d863-4697-a057-f815e6a62463.jpg,511.0,Mira Mesa,Entire home/apt,10,5.0,2.5,0.8765660714285713,112.0
27606770,La Jolla Townhome Close to UCSD & VA Hospital,https://www.airbnb.com/rooms/27606770,https://a0.muscache.com/pictures/a0e1901a-d491-4c70-91d0-5e39ae4186bf.jpg,195.0,La Jolla Village,Entire home/apt,3,2.0,2.5,0.7405066666666666,15.0
27607624,South Mission RoofDeck Gorgeous Views Easy Parking,https://www.airbnb.com/rooms/27607624,https://a0.muscache.com/pictures/adb6231d-0c1b-49d6-ae02-4831e1622db3.jpg,672.0,Mission Bay,Entire home/apt,8,3.0,3.0,0.890596,25.0
27631687,Your San Diego Choice,https://www.airbnb.com/rooms/27631687,https://a0.muscache.com/pictures/c4650a2e-4033-47d0-9f4f-a0658121fa03.jpg,80.0,Mountain View,Private room,2,1.0,1.5,0.5857538461538462,26.0
27632106,Del Mar Highlands Junior Suite,https://www.airbnb.com/rooms/27632106,https://a0.muscache.com/pictures/591ec218-d16d-4cb0-a61f-35c5ee90b594.jpg,54.0,Carmel Valley,Private room,1,1.0,1.0,0.802625,4.0
27635927,TRAVEL NURSE FRIENDLY (I was one) North Park Condo,https://www.airbnb.com/rooms/27635927,https://a0.muscache.com/pictures/2bf7b972-5909-403d-beff-e5d95cf183ed.jpg,94.0,North Hills,Private room,1,1.0,1.0,0.9276454545454546,11.0
27661093,"Hot Tub suite, full kitchen, big yard!",https://www.airbnb.com/rooms/27661093,https://a0.muscache.com/pictures/09b68d6a-d309-4643-ac89-65501367ccc4.jpg,87.0,Emerald Hills,Entire home/apt,2,1.0,1.0,0.9403833333333332,6.0
27694799,Gorgeous 2Bd Corner Bungalow in Little Italy,https://www.airbnb.com/rooms/27694799,https://a0.muscache.com/pictures/miso/Hosting-27694799/original/b3733794-4611-4f39-a507-35fd3523d945.jpeg,195.0,Little Italy,Entire home/apt,6,2.0,1.0,0.8434851123595506,356.0
27694826,Room 204 - Hawthorne Historic Inn,https://www.airbnb.com/rooms/27694826,https://a0.muscache.com/pictures/49d1049b-c37e-4401-a95a-85bbf6ee127c.jpg,95.0,Park West,Entire home/apt,2,0.0,1.0,0.8114545454545454,11.0
27700783,Explore Little Italy from this Gorgeous Mini Villa,https://www.airbnb.com/rooms/27700783,https://a0.muscache.com/pictures/miso/Hosting-27700783/original/8ae9d4fa-02e9-4982-abcd-ba03291db125.jpeg,176.0,Little Italy,Entire home/apt,4,2.0,1.0,0.8505622895622895,297.0
27701226,"La Giardino, a Stylish Mediterranean Bungalow",https://www.airbnb.com/rooms/27701226,https://a0.muscache.com/pictures/miso/Hosting-27701226/original/acce8d40-1e76-4956-902b-924ad6ab79c6.jpeg,195.0,Little Italy,Entire home/apt,6,2.0,1.0,0.8437654596100279,359.0
27702895,Cozy condo near SDSU,https://www.airbnb.com/rooms/27702895,https://a0.muscache.com/pictures/miso/Hosting-27702895/original/09eababd-abe6-4bc2-af53-867739038268.jpeg,115.0,City Heights East,Entire home/apt,3,2.0,1.0,0.9549000000000001,2.0
27703406,Victorian Gem on Slope Above Downtown San Diego.,https://www.airbnb.com/rooms/27703406,https://a0.muscache.com/pictures/miso/Hosting-27703406/original/f1e3b6db-b925-415a-8ccc-ec5d847d29d6.jpeg,115.0,Grant Hill,Entire home/apt,3,2.0,1.0,0.7614729166666666,48.0
27706115,4 Chic Apartments Steps from Old Town: Sleep 24,https://www.airbnb.com/rooms/27706115,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjc3MDYxMTU=/original/d5ef4c5e-93d8-493c-859d-e74a726d2772.jpeg,933.0,Old Town,Entire home/apt,16,8.0,5.0,0.8268666666666666,24.0
27720551,Oasis Ranch (2br/1.5ba) in North Clairemont,https://www.airbnb.com/rooms/27720551,https://a0.muscache.com/pictures/fcc47360-1f86-48d5-af40-867fb1617185.jpg,288.0,Clairemont Mesa,Entire home/apt,2,2.0,1.5,0.43648333333333333,6.0
27758775,Private King Bed Guest suite in Clairemont,https://www.airbnb.com/rooms/27758775,https://a0.muscache.com/pictures/8a234d0a-7809-4396-be8f-61a115ffd713.jpg,70.0,North Clairemont,Entire home/apt,2,1.0,1.0,0.7326432989690721,291.0
27759366,Beautiful Quiet 2 bedroom Vacation House With A/C,https://www.airbnb.com/rooms/27759366,https://a0.muscache.com/pictures/hosting/Hosting-27759366/original/29074593-0b5f-437a-8f98-85028ce1bdad.jpeg,233.0,Midtown,Entire home/apt,7,2.0,1.0,0.795316225165563,906.0
27801777,The “OUT” House: Artist’s Loft/Studio,https://www.airbnb.com/rooms/27801777,https://a0.muscache.com/pictures/miso/Hosting-27801777/original/5175cb15-2b2d-450e-85cf-7b1b4ad5b1fa.jpeg,174.0,Normal Heights,Entire home/apt,3,0.0,1.0,0.8948632653061225,147.0
27803399,Spacious home with incredible backyard views,https://www.airbnb.com/rooms/27803399,https://a0.muscache.com/pictures/58432676-dc2f-4ab6-84fb-89dd0e7afd71.jpg,393.0,Lake Murray,Entire home/apt,8,4.0,2.0,0.8602421768707483,441.0
27812258,"Stylish, cozy studio in the heart of Little Italy",https://www.airbnb.com/rooms/27812258,https://a0.muscache.com/pictures/30be3d55-2264-4543-b0bc-612d06382d13.jpg,122.0,Little Italy,Entire home/apt,2,0.0,1.0,0.8290532967032966,182.0
27830100,Charming & Relaxing~ Downtown,https://www.airbnb.com/rooms/27830100,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjc4MzAxMDA%3D/original/0c50b2ad-e7d5-4d7b-b620-c728f22ce0e7.jpeg,105.0,Cortez Hill,Entire home/apt,2,0.0,1.0,0.777539,100.0
27851593,Room 207 -  Honey Moon Suite,https://www.airbnb.com/rooms/27851593,https://a0.muscache.com/pictures/137fc021-a403-4d30-b9b4-3ae3a9886fc5.jpg,102.0,Park West,Entire home/apt,2,1.0,1.0,0.8853285714285715,7.0
27902672,Guest House With City Views!,https://www.airbnb.com/rooms/27902672,https://a0.muscache.com/pictures/2655945d-0530-4be3-bfff-c9ccec6b48da.jpg,125.0,Pacific Beach,Entire home/apt,3,1.0,1.0,0.7335166666666667,120.0
27931596,"Bella Cottage, 0.1mi to Beach, 5.5mi to Airport",https://www.airbnb.com/rooms/27931596,https://a0.muscache.com/pictures/miso/Hosting-27931596/original/05d7c730-bb88-4c65-9720-5020ed5786fb.jpeg,179.0,Mission Bay,Entire home/apt,4,1.0,1.0,0.793449358974359,312.0
27931661,"Bay Cottage, 0.1mi to Beach, 5.5mi to Airport",https://www.airbnb.com/rooms/27931661,https://a0.muscache.com/pictures/miso/Hosting-27931661/original/129ced84-f059-47d7-963f-03c69795285d.jpeg,208.0,Mission Bay,Entire home/apt,4,1.0,1.0,0.7982283707865169,356.0
27933409,Large Luxury Home Beach Paradise!,https://www.airbnb.com/rooms/27933409,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjc5MzM0MDk%3D/original/d3afb437-e928-41b4-b6a5-921f252d5fe8.jpeg,460.0,Carmel Valley,Entire home/apt,10,5.0,3.0,0.66965,6.0
27956287,Urban Escape Close to Gaslamp & City Center,https://www.airbnb.com/rooms/27956287,https://a0.muscache.com/pictures/miso/Hosting-27956287/original/75843247-756e-48ac-a033-366302c52ab8.jpeg,105.0,East Village,Entire home/apt,2,0.0,1.0,0.7053139285714286,280.0
27987221,"Your Own Craftsman Cottage, Too!",https://www.airbnb.com/rooms/27987221,https://a0.muscache.com/pictures/8398f57a-4169-4613-bf8d-27926a07ca7c.jpg,223.0,North Hills,Entire home/apt,2,1.0,1.0,0.7664,34.0
27990978,Sweet 1BR with wonderful park view,https://www.airbnb.com/rooms/27990978,https://a0.muscache.com/pictures/miso/Hosting-27990978/original/5c339565-e41a-40cc-b280-d1c000f6b513.jpeg,76.0,Rancho Penasquitos,Private room,1,1.0,1.5,0.7590301369863014,73.0
27992044,Peaceful Private outdoor cabin,https://www.airbnb.com/rooms/27992044,https://a0.muscache.com/pictures/26735e8a-8c77-4c6a-8581-dff1b80ce498.jpg,85.0,Encanto,Entire home/apt,2,1.0,1.0,0.8556970873786407,309.0
28048565,"Private Room (A) near UCSD, La Jolla, Shopping +",https://www.airbnb.com/rooms/28048565,https://a0.muscache.com/pictures/6b2063ca-0c3f-4902-b762-0e6bc931fafa.jpg,81.0,University City,Private room,1,1.0,1.0,0.8202714285714287,14.0
28048791,Sunny 1,https://www.airbnb.com/rooms/28048791,https://a0.muscache.com/pictures/a2858042-e46f-4377-bc3e-ad5a7814fd48.jpg,32.0,Clairemont Mesa,Private room,1,1.0,1.0,0.8298709302325581,430.0
28051732,2-Bed Downtown apt Near Convention Center w/ views,https://www.airbnb.com/rooms/28051732,https://a0.muscache.com/pictures/607d6cbb-fdfa-4054-b72b-8e63289603c1.jpg,285.0,East Village,Entire home/apt,6,2.0,2.0,0.816076217765043,349.0
28055565,Unfurnished Master BDroom in San Diego Condominium,https://www.airbnb.com/rooms/28055565,https://a0.muscache.com/pictures/41ae688a-bc8c-4c86-af19-7c0612fdeb10.jpg,50.0,Mission Valley,Private room,1,0.0,1.0,,
28080061,B5298 Casa del Sol - La Jolla,https://www.airbnb.com/rooms/28080061,https://a0.muscache.com/pictures/prohost-api/Hosting-28080061/original/972fe8af-3799-4b7f-bd42-27ed91e28401.jpeg,346.0,La Jolla,Entire home/apt,4,1.0,1.0,0.8116407407407408,135.0
28083176,"The Cozy Beach Nook, 150 Steps To The Sand",https://www.airbnb.com/rooms/28083176,https://a0.muscache.com/pictures/prohost-api/Hosting-28083176/original/eed2031d-e300-4dbf-abae-421a15eefabc.jpeg,501.0,Ocean Beach,Entire home/apt,6,3.0,2.0,0.8147820224719102,89.0
28160123,"Mid-Century Retreat Hillcrest, Parking, A/C",https://www.airbnb.com/rooms/28160123,https://a0.muscache.com/pictures/e4887090-8997-41d2-86e0-098962c69bd8.jpg,168.0,Old Town,Entire home/apt,4,2.0,1.0,0.8547202469135803,405.0
28183624,San Diego Apartment,https://www.airbnb.com/rooms/28183624,https://a0.muscache.com/pictures/18211799-2933-4b65-86c0-e40f116b017f.jpg,175.0,Balboa Park,Entire home/apt,2,1.0,1.0,,
28188102,Longboard Studio,https://www.airbnb.com/rooms/28188102,https://a0.muscache.com/pictures/miso/Hosting-28188102/original/354512ae-06f5-4a35-be7f-15eb0416f61e.jpeg,206.0,Torrey Pines,Entire home/apt,3,1.0,1.0,0.8333996721311475,305.0
28197173,Walk Everywhere! Super Central 1BR w/ Sunny Patio,https://www.airbnb.com/rooms/28197173,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjgxOTcxNzM=/original/29945572-6f91-45d0-adb5-2dbaecadeef8.jpeg,119.0,Old Town,Entire home/apt,4,1.0,1.0,0.784690765171504,379.0
28199658,Cute Cozy & Clean Apt | Walk to Old Town & Trolley,https://www.airbnb.com/rooms/28199658,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjgxOTk2NTg%3D/original/e1c70d96-090d-444c-bae2-d7435b260d83.jpeg,111.0,Old Town,Entire home/apt,4,1.0,1.0,0.775993006993007,286.0
28203306,North Park Nook,https://www.airbnb.com/rooms/28203306,https://a0.muscache.com/pictures/9f1a45e4-4d71-4197-bec9-d0a3a5cd10d3.jpg,230.0,North Hills,Entire home/apt,5,2.0,1.0,0.880808064516129,124.0
28221767,Beach N’ Bay! Welcome to San Diego!,https://www.airbnb.com/rooms/28221767,https://a0.muscache.com/pictures/miso/Hosting-28221767/original/a273e97e-3c4d-447c-85c1-4d4e4ee7388c.jpeg,351.0,Mission Bay,Entire home/apt,7,2.0,2.0,0.8520985815602836,141.0
28230189,Kensington Cottage Escape- Sleeps 2!,https://www.airbnb.com/rooms/28230189,https://a0.muscache.com/pictures/216ce3f5-1597-4405-9f1c-280bde639235.jpg,130.0,Normal Heights,Entire home/apt,2,1.0,1.0,0.8180735537190081,363.0
28303660,Cozy Cottage,https://www.airbnb.com/rooms/28303660,https://a0.muscache.com/pictures/04281e91-a87e-4880-8929-f4af48a34093.jpg,93.0,Roseville,Private room,2,1.0,1.0,0.8109807017543859,171.0
28309035,Beautiful San Diego Baypark  Room 1 queen bed,https://www.airbnb.com/rooms/28309035,https://a0.muscache.com/pictures/369caa97-841e-4910-96fe-a40f3da10541.jpg,89.0,Bay Park,Private room,2,1.0,1.0,0.8240539568345323,139.0
28313578,Beach Haven on Hornblend,https://www.airbnb.com/rooms/28313578,https://a0.muscache.com/pictures/cd6e79f0-9b3e-402a-8121-0636cda43252.jpg,138.0,Pacific Beach,Entire home/apt,4,1.0,0.0,0.8416586466165413,399.0
28315423,The Garden Getaway in the Heights,https://www.airbnb.com/rooms/28315423,https://a0.muscache.com/pictures/miso/Hosting-28315423/original/040586e8-199a-412e-bb75-9b1394fc27c6.jpeg,183.0,Normal Heights,Entire home/apt,4,1.0,1.0,0.8866496153846154,260.0
28349156,"Unbeatable location , multiple beds !",https://www.airbnb.com/rooms/28349156,https://a0.muscache.com/pictures/b1ec4387-8ced-4e7f-9fe8-8e4a9c11cafa.jpg,164.0,East Village,Entire home/apt,6,1.0,1.0,0.7243457142857144,210.0
28358153,2500 sq/ft  Townhome with City & Harbor Views,https://www.airbnb.com/rooms/28358153,https://a0.muscache.com/pictures/miso/Hosting-28358153/original/651aa5ed-95ef-45bd-87e6-2f0172e14b4d.jpeg,765.0,Park West,Entire home/apt,7,3.0,3.0,0.7840255813953487,43.0
28366176,Point Loma private suite with large private deck,https://www.airbnb.com/rooms/28366176,https://a0.muscache.com/pictures/9f123b44-1c36-487e-aa4b-3a31d19155ad.jpg,225.0,Roseville,Entire home/apt,2,0.0,1.0,0.899448888888889,45.0
28383689,Family friendly fabulous private house,https://www.airbnb.com/rooms/28383689,https://a0.muscache.com/pictures/93b60fe5-d5b7-451f-9905-286eefe976bb.jpg,418.0,Rancho Penasquitos,Entire home/apt,10,4.0,4.5,0.8925571428571428,14.0
28386477,☆ Resort Style House ★ SPA  ✹ Walk to Beach,https://www.airbnb.com/rooms/28386477,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjgzODY0Nzc%3D/original/1e448ce3-392c-4ffb-8b1a-adddde585ec7.jpeg,459.0,Loma Portal,Entire home/apt,8,3.0,2.0,0.888428947368421,38.0
28411205,Bay Front Luxury A MUST SEE!,https://www.airbnb.com/rooms/28411205,https://a0.muscache.com/pictures/prohost-api/Hosting-28411205/original/15b5cb38-f7a0-4392-bc86-2c4ad745c2f6.jpeg,886.0,Mission Bay,Entire home/apt,6,3.0,2.0,0.917125,4.0
28411509,"Isthmus Vacation Multi-Family Home, Rooftop deck!",https://www.airbnb.com/rooms/28411509,https://a0.muscache.com/pictures/prohost-api/Hosting-28411509/original/b07d3fac-ba5b-45fb-bb7e-7112d4fb2afd.jpeg,1063.0,Mission Bay,Entire home/apt,14,5.0,4.5,0.8389212121212122,66.0
28412705,PB Dream HOUSE Steps to Beach Bay ❤️Modern Private,https://www.airbnb.com/rooms/28412705,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjg0MTI3MDU%3D/original/e23ccaa3-8356-4088-b9d6-670623d0bf9d.jpeg,526.0,Pacific Beach,Entire home/apt,6,3.0,1.0,0.8677256064690027,371.0
28415714,Boho Chic Cottage | Walk to Cafes | Outdoor Lounge,https://www.airbnb.com/rooms/28415714,https://a0.muscache.com/pictures/miso/Hosting-28415714/original/0b97dc62-77c4-44ba-b992-3e7867ad1b21.jpeg,244.0,Pacific Beach,Entire home/apt,6,2.0,2.0,0.79685,480.0
28438921,Two Bedroom Ocean Inspired Guest Suite,https://www.airbnb.com/rooms/28438921,https://a0.muscache.com/pictures/73618baf-416a-495e-ac88-d39b2877abe1.jpg,113.0,Northwest,Entire home/apt,4,2.0,1.0,0.795860505319149,752.0
28441044,1BR Mission Beach Surf Retreat | Steps to Beach,https://www.airbnb.com/rooms/28441044,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjg0NDEwNDQ%3D/original/366bc211-105e-4f8d-924f-c11d5f1a410c.png,285.0,Mission Bay,Entire home/apt,4,1.0,1.0,0.6991255813953489,43.0
28441113,La Boheme Executive Loft Condo,https://www.airbnb.com/rooms/28441113,https://a0.muscache.com/pictures/636827cb-89ae-461a-9d58-d5127e05e54c.jpg,135.0,North Hills,Entire home/apt,3,1.0,1.0,0.6113571428571428,7.0
28455519,Adorable Cottage 5 Blocks to the Beach w/AC,https://www.airbnb.com/rooms/28455519,https://a0.muscache.com/pictures/miso/Hosting-28455519/original/e8ee9926-3221-45cd-9248-18e6ae511e89.jpeg,189.0,Pacific Beach,Entire home/apt,3,1.0,1.0,0.8742976653696498,257.0
28472945,"Cozy home, free WiFi, Netflix.",https://www.airbnb.com/rooms/28472945,https://a0.muscache.com/pictures/4156c0c2-3686-44ee-bee3-40df9ec4d221.jpg,154.0,Memorial,Entire home/apt,4,2.0,1.0,0.7023303468208093,346.0
28523080,Cozy Private Bedroom Near Everything,https://www.airbnb.com/rooms/28523080,https://a0.muscache.com/pictures/7fbc79c7-6df5-4824-9c38-d3497d538c70.jpg,81.0,Grant Hill,Private room,1,1.0,1.0,0.760019696969697,198.0
28549319,San Diego Tiny Shed,https://www.airbnb.com/rooms/28549319,https://a0.muscache.com/pictures/fa81c57f-21aa-42d3-86d6-5c5886429bb5.jpg,64.0,Alta Vista,Entire home/apt,2,1.0,1.0,0.7903978294573644,645.0
28564580,Brand New Modern North Park View Apartment,https://www.airbnb.com/rooms/28564580,https://a0.muscache.com/pictures/05c2fee1-d822-4afb-bcb2-dc6796d21c32.jpg,145.0,North Hills,Entire home/apt,4,1.0,1.0,0.8923042682926828,164.0
28609541,Clean Bay Front 2bedroom 2bath Condo with Garage,https://www.airbnb.com/rooms/28609541,https://a0.muscache.com/pictures/c7838350-5dec-4008-b220-fe70fd04e237.jpg,340.0,Mission Bay,Entire home/apt,4,2.0,2.0,0.74756,5.0
28610789,San Diego Home - Walk to Sail Bay & Mission Beach!,https://www.airbnb.com/rooms/28610789,https://a0.muscache.com/pictures/prohost-api/Hosting-28610789/original/5dc5d60f-0d72-442d-a1c2-9b0504b1ea35.jpeg,959.0,Mission Bay,Entire home/apt,10,4.0,3.0,0.881531,100.0
28617569,Birdhouse Townhouse,https://www.airbnb.com/rooms/28617569,https://a0.muscache.com/pictures/miso/Hosting-28617569/original/54b16bd5-96e4-4de0-b90e-5d413e553a0c.jpeg,297.0,University City,Entire home/apt,12,3.0,2.0,0.7553042857142858,210.0
28700867,"Hillcrest Townhome, Separate Entry, Private Patio",https://www.airbnb.com/rooms/28700867,https://a0.muscache.com/pictures/13ce8aef-30d1-4210-9c15-0e30625bd68f.jpg,316.0,North Hills,Entire home/apt,6,3.0,2.5,0.8319677685950413,121.0
28761825,"Pacific Beach cozy, clean, comfy cottage",https://www.airbnb.com/rooms/28761825,https://a0.muscache.com/pictures/88c23806-c88c-4914-bd79-ca255f0e2ea0.jpg,110.0,Pacific Beach,Entire home/apt,4,1.0,1.0,0.7024309859154929,71.0
28761855,"Comfy Ocean Beach home, short walk to beach",https://www.airbnb.com/rooms/28761855,https://a0.muscache.com/pictures/d781249d-4a15-4592-a8c0-b805908e1d12.jpg,120.0,Ocean Beach,Entire home/apt,3,1.0,1.0,0.7302602150537634,93.0
28772563,Entire Condo 1BR+Loft in A+area Beach LaJolla/UCSD,https://www.airbnb.com/rooms/28772563,https://a0.muscache.com/pictures/miso/Hosting-28772563/original/aab3786e-201e-4db2-b185-16108d9e4ba1.jpeg,123.0,University City,Entire home/apt,4,2.0,1.0,0.7271696202531646,79.0
28774764,A Place for  Family; A Place to Relax,https://www.airbnb.com/rooms/28774764,https://a0.muscache.com/pictures/e861e260-0978-4462-8b2e-a5b5aba5aafd.jpg,296.0,Encanto,Entire home/apt,16,4.0,3.0,0.8036088235294118,34.0
28780237,Spacious Family Getaway | 2BR SDSU 30+ Nights only,https://www.airbnb.com/rooms/28780237,https://a0.muscache.com/pictures/771b084c-376d-416f-8914-6e15bf47c136.jpg,114.0,Rolando,Entire home/apt,6,2.0,2.0,0.7611872093023256,86.0
28786001,Center of Pacific Beach!,https://www.airbnb.com/rooms/28786001,https://a0.muscache.com/pictures/c2984d72-b24b-483a-9668-b8b4485b2a50.jpg,307.0,Pacific Beach,Entire home/apt,6,3.0,3.0,0.77920625,48.0
28839536,3 BD Bohemian Beach Bungalow w/ AC,https://www.airbnb.com/rooms/28839536,https://a0.muscache.com/pictures/miso/Hosting-28839536/original/46bafa54-f10d-4755-a817-7078e3c2bc7e.jpeg,552.0,Mission Bay,Entire home/apt,6,3.0,2.0,0.8656412244897959,245.0
